id;plano_id;plano;acomodacao;vidas;estado;compulsorio;linha;coparticipacao;pf;quantidade_de_ativos;0-18;19-23;24-28;29-33;34-38;39-43;44-48;49-53;54-58;59+
274;bemviver_silver_432272551_rio_de_janeiro_sc_la_3_a_29_qc;BemViver Silver R2;QC;"""3 a 29""";MINAS GERAIS;Livre Adesão;Linha Master;Com coparticipação30;false;208;"""892,66""";"""1044,42""";"""1276,51""";"""1535,38""";"""1615,72""";"""1776,40""";"""2222,73""";"""2445,90""";"""3052,91""";"""5338,13"""
275;bemviver_master_112731664_rio_de_janeiro_cc_co_100_a_199_qc;BemViver Master R1;QC;"""100 a 199""";PARANÁ;Livre Adesão;Linha Master;Com coparticipação parcial;false;418;"""446,16""";"""522,01""";"""638,01""";"""767,40""";"""807,55""";"""887,86""";"""1110,94""";"""1222,48""";"""1525,87""";"""2668,04"""
276;saudeplus_basic_591519356_minas_gerais_sc_co_2_qp;SaúdePlus Basic R1;QP;"""2""";BAHIA;Compulsório;Linha Master;Com coparticipação30;false;394;"""990,73""";"""1159,15""";"""1416,74""";"""1704,06""";"""1793,22""";"""1971,55""";"""2466,92""";"""2714,60""";"""3388,30""";"""5924,57"""
277;saudeplus_diamond_195523635_paraná_sc_co_100_a_199_qp;SaúdePlus Diamond R2;QP;"""100 a 199""";RIO DE JANEIRO;Livre Adesão;Linha Premium;Com coparticipação30;false;348;"""885,23""";"""1035,72""";"""1265,87""";"""1522,59""";"""1602,26""";"""1761,60""";"""2204,22""";"""2425,52""";"""3027,48""";"""5293,66"""
278;saudeplus_silver_609435563_pernambuco_sc_la_100_a_199_qp;SaúdePlus Silver R3;QP;"""100 a 199""";SÃO PAULO;Compulsório;Linha Básica;Com coparticipação parcial;false;19;"""772,69""";"""904,04""";"""1104,94""";"""1329,02""";"""1398,56""";"""1537,65""";"""1923,99""";"""2117,16""";"""2642,59""";"""4620,66"""
279;saudeplus_elite_545038105_bahia_sc_la_100_a_199_qp;SaúdePlus Elite R2;QP;"""100 a 199""";SÃO PAULO;Compulsório;Linha Master;Sem coparticipação;false;433;"""860,63""";"""1006,93""";"""1230,69""";"""1480,28""";"""1557,73""";"""1712,64""";"""2142,96""";"""2358,11""";"""2943,34""";"""5146,54"""
280;saudeplus_silver_489715498_rio_de_janeiro_sc_la_3_a_29_qc;SaúdePlus Silver R3;QC;"""3 a 29""";RIO DE JANEIRO;Livre Adesão;Linha Master;Com coparticipação parcial;false;161;"""519,65""";"""607,99""";"""743,10""";"""893,80""";"""940,57""";"""1034,11""";"""1293,93""";"""1423,85""";"""1777,21""";"""3107,52"""
281;saudeplus_diamond_402490748_são_paulo_sc_la_100_a_199_qp;SaúdePlus Diamond R2;QP;"""100 a 199""";PARAÍBA;Compulsório;Linha Premium;Com coparticipação parcial;false;135;"""732,58""";"""857,11""";"""1047,58""";"""1260,03""";"""1325,96""";"""1457,82""";"""1824,11""";"""2007,26""";"""2505,41""";"""4380,80"""
282;saudeplus_platinum_469255719_paraná_ccp_co_30_a_99_qp;SaúdePlus Platinum R2;QP;"""30 a 99""";RIO DE JANEIRO;Demais empresas;Linha Premium;Sem coparticipação;false;165;"""499,44""";"""584,34""";"""714,20""";"""859,04""";"""903,99""";"""993,89""";"""1243,61""";"""1368,47""";"""1708,09""";"""2986,65"""
283;saudeplus_diamond_755651953_paraíba_cc_la_100_a_199_qp;SaúdePlus Diamond R3;QP;"""100 a 199""";PERNAMBUCO;Demais empresas;Linha Master;Com coparticipação parcial;false;142;"""930,90""";"""1089,16""";"""1331,19""";"""1601,15""";"""1684,94""";"""1852,50""";"""2317,95""";"""2550,68""";"""3183,69""";"""5566,80"""
284;saudeplus_premium_763070894_bahia_cc_co_2_qp;SaúdePlus Premium R2;QP;"""2""";SÃO PAULO;Demais empresas;Linha Master;Com coparticipação parcial;false;345;"""1120,16""";"""1310,59""";"""1601,83""";"""1926,68""";"""2027,50""";"""2229,13""";"""2789,21""";"""3069,25""";"""3830,96""";"""6698,58"""
285;saudeplus_gold_082914490_rio_de_janeiro_sc_la_30_a_99_qc;SaúdePlus Gold R2;QC;"""30 a 99""";PARAÍBA;Demais empresas;Linha Master;Com coparticipação30;false;7;"""484,07""";"""566,36""";"""692,22""";"""832,60""";"""876,16""";"""963,30""";"""1205,33""";"""1326,35""";"""1655,52""";"""2894,73"""
286;saudeplus_premium_571859363_pernambuco_cc_la_2_qc;SaúdePlus Premium R2;QC;"""2""";PARAÍBA;Livre Adesão;Linha Básica;Sem coparticipação;false;374;"""871,72""";"""1019,92""";"""1246,57""";"""1499,37""";"""1577,82""";"""1734,73""";"""2170,59""";"""2388,53""";"""2981,30""";"""5212,91"""
287;saudeplus_silver_976228530_bahia_ccp_la_3_a_29_qc;SaúdePlus Silver R3;QC;"""3 a 29""";PERNAMBUCO;Demais empresas;Linha Master;Com coparticipação30;false;221;"""1167,55""";"""1366,04""";"""1669,60""";"""2008,19""";"""2113,27""";"""2323,43""";"""2907,21""";"""3199,09""";"""3993,03""";"""6981,96"""
288;saudeplus_gold_240104448_bahia_cc_co_2_qc;SaúdePlus Gold R2;QC;"""2""";RIO DE JANEIRO;Compulsório;Linha Master;Com coparticipação parcial;false;87;"""754,85""";"""883,17""";"""1079,43""";"""1298,34""";"""1366,27""";"""1502,14""";"""1879,57""";"""2068,28""";"""2581,57""";"""4513,98"""
289;saudeplus_master_927055708_pernambuco_ccp_la_2_qp;SaúdePlus Master R2;QP;"""2""";PARANÁ;Livre Adesão;Linha Master;Com coparticipação parcial;false;401;"""1035,24""";"""1211,23""";"""1480,39""";"""1780,61""";"""1873,78""";"""2060,12""";"""2577,74""";"""2836,55""";"""3540,51""";"""6190,72"""
290;saudeplus_premium_690327737_são_paulo_sc_co_3_a_29_qc;SaúdePlus Premium R3;QC;"""3 a 29""";PARANÁ;Demais empresas;Linha Básica;Com coparticipação parcial;false;201;"""604,58""";"""707,36""";"""864,55""";"""1039,88""";"""1094,29""";"""1203,12""";"""1505,41""";"""1656,55""";"""2067,67""";"""3615,39"""
291;saudeplus_elite_104396324_são_paulo_cc_la_30_a_99_qp;SaúdePlus Elite R1;QP;"""30 a 99""";SÃO PAULO;Livre Adesão;Linha Básica;Com coparticipação30;false;131;"""829,06""";"""970,00""";"""1185,55""";"""1425,98""";"""1500,59""";"""1649,82""";"""2064,35""";"""2271,62""";"""2835,38""";"""4957,76"""
292;saudeplus_elite_104290517_pernambuco_sc_co_3_a_29_qc;SaúdePlus Elite R2;QC;"""3 a 29""";PARANÁ;Demais empresas;Linha Premium;Sem coparticipação;false;112;"""1077,94""";"""1261,19""";"""1541,45""";"""1854,06""";"""1951,07""";"""2145,10""";"""2684,07""";"""2953,55""";"""3686,55""";"""6446,08"""
293;saudeplus_silver_288748147_pernambuco_sc_la_3_a_29_qc;SaúdePlus Silver R3;QC;"""3 a 29""";MINAS GERAIS;Livre Adesão;Linha Master;Sem coparticipação;false;372;"""895,89""";"""1048,19""";"""1281,12""";"""1540,92""";"""1621,55""";"""1782,81""";"""2230,75""";"""2454,72""";"""3063,93""";"""5357,39"""
294;saudeplus_elite_390679852_pernambuco_cc_co_100_a_199_qp;SaúdePlus Elite R2;QP;"""100 a 199""";BAHIA;Demais empresas;Linha Premium;Sem coparticipação;false;357;"""691,50""";"""809,05""";"""988,84""";"""1189,38""";"""1251,61""";"""1376,08""";"""1721,83""";"""1894,71""";"""2364,92""";"""4135,16"""
295;saudeplus_gold_626253744_paraná_cc_co_2_qp;SaúdePlus Gold R1;QP;"""2""";PARANÁ;Compulsório;Linha Master;Com coparticipação30;false;254;"""609,56""";"""713,18""";"""871,67""";"""1048,44""";"""1103,30""";"""1213,02""";"""1517,80""";"""1670,19""";"""2084,68""";"""3645,15"""
296;saudeplus_platinum_817438868_minas_gerais_ccp_la_3_a_29_qp;SaúdePlus Platinum R1;QP;"""3 a 29""";PARAÍBA;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;73;"""973,99""";"""1139,56""";"""1392,80""";"""1675,25""";"""1762,91""";"""1938,23""";"""2425,22""";"""2668,72""";"""3331,03""";"""5824,43"""
297;saudeplus_silver_034645850_minas_gerais_ccp_la_2_qp;SaúdePlus Silver R2;QP;"""2""";RIO DE JANEIRO;Demais empresas;Linha Premium;Com coparticipação parcial;false;62;"""1137,51""";"""1330,89""";"""1626,64""";"""1956,52""";"""2058,89""";"""2263,64""";"""2832,40""";"""3116,77""";"""3890,28""";"""6802,30"""
298;saudeplus_platinum_517216539_pernambuco_cc_co_2_qp;SaúdePlus Platinum R1;QP;"""2""";PARANÁ;Demais empresas;Linha Premium;Sem coparticipação;false;420;"""297,27""";"""347,80""";"""425,09""";"""511,30""";"""538,05""";"""591,56""";"""740,19""";"""814,51""";"""1016,65""";"""1777,65"""
299;saudeplus_gold_185465833_pernambuco_ccp_co_100_a_199_qp;SaúdePlus Gold R3;QP;"""100 a 199""";PERNAMBUCO;Demais empresas;Linha Master;Com coparticipação parcial;false;93;"""348,63""";"""407,90""";"""498,55""";"""599,65""";"""631,03""";"""693,78""";"""868,10""";"""955,26""";"""1192,33""";"""2084,83"""
300;saudeplus_diamond_427950363_rio_de_janeiro_ccp_co_3_a_29_qp;SaúdePlus Diamond R3;QP;"""3 a 29""";BAHIA;Livre Adesão;Linha Master;Com coparticipação parcial;false;371;"""744,27""";"""870,79""";"""1064,30""";"""1280,14""";"""1347,13""";"""1481,09""";"""1853,23""";"""2039,30""";"""2545,40""";"""4450,72"""
301;saudeplus_premium_972305848_paraná_cc_la_3_a_29_qc;SaúdePlus Premium R2;QC;"""3 a 29""";SÃO PAULO;Demais empresas;Linha Selecionada;Sem coparticipação;false;358;"""253,63""";"""296,74""";"""362,69""";"""436,24""";"""459,07""";"""504,72""";"""631,53""";"""694,94""";"""867,41""";"""1516,70"""
302;saudeplus_master_146119832_paraíba_sc_co_3_a_29_qp;SaúdePlus Master R3;QP;"""3 a 29""";PARAÍBA;Demais empresas;Linha Selecionada;Sem coparticipação;false;103;"""1106,39""";"""1294,48""";"""1582,14""";"""1903,00""";"""2002,57""";"""2201,73""";"""2754,92""";"""3031,52""";"""3783,87""";"""6616,24"""
303;saudeplus_master_087271021_paraná_ccp_la_100_a_199_qp;SaúdePlus Master R3;QP;"""100 a 199""";PARAÍBA;Livre Adesão;Linha Selecionada;Com coparticipação30;false;6;"""407,83""";"""477,16""";"""583,20""";"""701,47""";"""738,17""";"""811,58""";"""1015,50""";"""1117,46""";"""1394,78""";"""2438,83"""
304;saudeplus_basic_478440029_minas_gerais_ccp_la_3_a_29_qc;SaúdePlus Basic R2;QC;"""3 a 29""";RIO DE JANEIRO;Demais empresas;Linha Selecionada;Com coparticipação30;false;230;"""253,17""";"""296,20""";"""362,03""";"""435,45""";"""458,23""";"""503,80""";"""630,38""";"""693,68""";"""865,83""";"""1513,93"""
305;saudeplus_master_671898745_minas_gerais_sc_la_30_a_99_qc;SaúdePlus Master R2;QC;"""30 a 99""";SÃO PAULO;Demais empresas;Linha Premium;Com coparticipação30;false;109;"""722,85""";"""845,74""";"""1033,68""";"""1243,30""";"""1308,36""";"""1438,47""";"""1799,90""";"""1980,61""";"""2472,15""";"""4322,65"""
306;saudeplus_master_880387315_bahia_cc_la_2_qp;SaúdePlus Master R3;QP;"""2""";PERNAMBUCO;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;429;"""1186,54""";"""1388,25""";"""1696,75""";"""2040,85""";"""2147,64""";"""2361,21""";"""2954,48""";"""3251,12""";"""4057,96""";"""7095,51"""
307;saudeplus_gold_704242202_minas_gerais_ccp_la_30_a_99_qp;SaúdePlus Gold R2;QP;"""30 a 99""";MINAS GERAIS;Livre Adesão;Linha Master;Com coparticipação30;false;258;"""928,43""";"""1086,27""";"""1327,66""";"""1596,90""";"""1680,46""";"""1847,58""";"""2311,80""";"""2543,91""";"""3175,24""";"""5552,03"""
308;saudeplus_silver_840550218_rio_de_janeiro_sc_co_30_a_99_qp;SaúdePlus Silver R2;QP;"""30 a 99""";SÃO PAULO;Compulsório;Linha Premium;Com coparticipação parcial;false;335;"""362,78""";"""424,46""";"""518,78""";"""623,99""";"""656,64""";"""721,94""";"""903,33""";"""994,02""";"""1240,72""";"""2169,44"""
309;saudeplus_master_712279496_minas_gerais_ccp_la_30_a_99_qp;SaúdePlus Master R3;QP;"""30 a 99""";PARAÍBA;Compulsório;Linha Básica;Com coparticipação30;false;78;"""719,94""";"""842,33""";"""1029,52""";"""1238,30""";"""1303,10""";"""1432,69""";"""1792,66""";"""1972,65""";"""2462,21""";"""4305,27"""
310;saudeplus_basic_121394578_pernambuco_sc_la_2_qp;SaúdePlus Basic R3;QP;"""2""";RIO DE JANEIRO;Demais empresas;Linha Premium;Sem coparticipação;false;296;"""923,13""";"""1080,06""";"""1320,07""";"""1587,78""";"""1670,86""";"""1837,03""";"""2298,59""";"""2529,37""";"""3157,10""";"""5520,31"""
311;saudeplus_gold_050976310_paraná_sc_la_100_a_199_qc;SaúdePlus Gold R3;QC;"""100 a 199""";SÃO PAULO;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;191;"""874,13""";"""1022,73""";"""1250,00""";"""1503,50""";"""1582,17""";"""1739,51""";"""2176,58""";"""2395,11""";"""2989,52""";"""5227,28"""
312;saudeplus_gold_858534381_são_paulo_cc_la_3_a_29_qp;SaúdePlus Gold R3;QP;"""3 a 29""";PARAÍBA;Demais empresas;Linha Master;Sem coparticipação;false;49;"""359,78""";"""420,94""";"""514,48""";"""618,82""";"""651,20""";"""715,96""";"""895,85""";"""985,79""";"""1230,44""";"""2151,47"""
313;saudeplus_diamond_948701394_paraíba_ccp_co_100_a_199_qp;SaúdePlus Diamond R1;QP;"""100 a 199""";PARANÁ;Compulsório;Linha Premium;Com coparticipação parcial;false;168;"""702,50""";"""821,93""";"""1004,58""";"""1208,30""";"""1271,53""";"""1397,98""";"""1749,23""";"""1924,85""";"""2402,55""";"""4200,96"""
314;saudeplus_basic_226424586_paraná_sc_co_100_a_199_qp;SaúdePlus Basic R3;QP;"""100 a 199""";MINAS GERAIS;Livre Adesão;Linha Selecionada;Com coparticipação parcial;false;285;"""343,67""";"""402,10""";"""491,45""";"""591,12""";"""622,05""";"""683,91""";"""855,75""";"""941,66""";"""1175,36""";"""2055,16"""
315;saudeplus_diamond_260742855_são_paulo_cc_co_30_a_99_qc;SaúdePlus Diamond R3;QC;"""30 a 99""";BAHIA;Livre Adesão;Linha Master;Com coparticipação parcial;false;369;"""822,69""";"""962,54""";"""1176,44""";"""1415,02""";"""1489,06""";"""1637,15""";"""2048,49""";"""2254,16""";"""2813,59""";"""4919,66"""
316;saudeplus_elite_479546183_paraná_sc_la_2_qp;SaúdePlus Elite R3;QP;"""2""";PARAÍBA;Demais empresas;Linha Premium;Com coparticipação30;false;121;"""459,29""";"""537,37""";"""656,79""";"""789,98""";"""831,32""";"""913,99""";"""1143,63""";"""1258,46""";"""1570,78""";"""2746,56"""
317;saudeplus_diamond_514892008_são_paulo_cc_la_3_a_29_qc;SaúdePlus Diamond R1;QC;"""3 a 29""";RIO DE JANEIRO;Livre Adesão;Linha Básica;Com coparticipação parcial;false;239;"""660,01""";"""772,21""";"""943,82""";"""1135,22""";"""1194,62""";"""1313,42""";"""1643,43""";"""1808,43""";"""2257,24""";"""3946,87"""
318;saudeplus_premium_610950895_bahia_ccp_la_100_a_199_qp;SaúdePlus Premium R1;QP;"""100 a 199""";PARAÍBA;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;282;"""954,04""";"""1116,23""";"""1364,28""";"""1640,95""";"""1726,82""";"""1898,55""";"""2375,57""";"""2614,08""";"""3262,83""";"""5705,18"""
319;saudeplus_diamond_628065884_minas_gerais_ccp_la_30_a_99_qc;SaúdePlus Diamond R1;QC;"""30 a 99""";BAHIA;Demais empresas;Linha Master;Sem coparticipação;false;242;"""336,78""";"""394,03""";"""481,60""";"""579,26""";"""609,57""";"""670,19""";"""838,58""";"""922,78""";"""1151,79""";"""2013,95"""
320;saudeplus_master_894990632_são_paulo_ccp_co_100_a_199_qp;SaúdePlus Master R3;QP;"""100 a 199""";PERNAMBUCO;Compulsório;Linha Master;Com coparticipação30;false;120;"""742,88""";"""869,17""";"""1062,32""";"""1277,76""";"""1344,62""";"""1478,34""";"""1849,78""";"""2035,50""";"""2540,66""";"""4442,44"""
321;saudeplus_diamond_614966834_são_paulo_ccp_co_3_a_29_qp;SaúdePlus Diamond R1;QP;"""3 a 29""";BAHIA;Demais empresas;Linha Selecionada;Sem coparticipação;false;71;"""735,04""";"""859,99""";"""1051,10""";"""1264,26""";"""1330,42""";"""1462,72""";"""1830,24""";"""2014,00""";"""2513,82""";"""4395,52"""
322;saudeplus_silver_014183446_pernambuco_cc_co_3_a_29_qc;SaúdePlus Silver R3;QC;"""3 a 29""";PERNAMBUCO;Livre Adesão;Linha Master;Com coparticipação parcial;false;72;"""533,87""";"""624,63""";"""763,43""";"""918,26""";"""966,31""";"""1062,40""";"""1329,34""";"""1462,80""";"""1825,84""";"""3192,54"""
323;saudeplus_master_773752323_bahia_ccp_co_2_qc;SaúdePlus Master R3;QC;"""2""";MINAS GERAIS;Livre Adesão;Linha Master;Com coparticipação parcial;false;486;"""617,84""";"""722,88""";"""883,51""";"""1062,69""";"""1118,29""";"""1229,51""";"""1538,43""";"""1692,89""";"""2113,02""";"""3694,70"""
324;saudeplus_silver_013843937_pernambuco_cc_co_30_a_99_qp;SaúdePlus Silver R2;QP;"""30 a 99""";SÃO PAULO;Demais empresas;Linha Premium;Com coparticipação parcial;false;148;"""500,13""";"""585,15""";"""715,18""";"""860,22""";"""905,23""";"""995,25""";"""1245,32""";"""1370,35""";"""1710,43""";"""2990,76"""
325;saudeplus_silver_381950012_são_paulo_ccp_la_30_a_99_qc;SaúdePlus Silver R1;QC;"""30 a 99""";PARANÁ;Compulsório;Linha Premium;Com coparticipação parcial;false;74;"""202,20""";"""236,58""";"""289,15""";"""347,79""";"""365,99""";"""402,39""";"""503,49""";"""554,04""";"""691,54""";"""1209,18"""
326;saudeplus_basic_074833310_rio_de_janeiro_sc_co_30_a_99_qc;SaúdePlus Basic R3;QC;"""30 a 99""";PARAÍBA;Livre Adesão;Linha Master;Sem coparticipação;false;394;"""501,64""";"""586,91""";"""717,34""";"""862,81""";"""907,96""";"""998,25""";"""1249,07""";"""1374,48""";"""1715,59""";"""2999,78"""
327;saudeplus_basic_262504981_são_paulo_ccp_co_2_qp;SaúdePlus Basic R3;QP;"""2""";PARAÍBA;Compulsório;Linha Master;Com coparticipação parcial;false;333;"""731,29""";"""855,61""";"""1045,75""";"""1257,82""";"""1323,64""";"""1455,27""";"""1820,91""";"""2003,74""";"""2501,02""";"""4373,12"""
328;saudeplus_gold_726904280_paraíba_cc_la_100_a_199_qc;SaúdePlus Gold R1;QC;"""100 a 199""";SÃO PAULO;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;349;"""858,75""";"""1004,74""";"""1228,02""";"""1477,06""";"""1554,34""";"""1708,92""";"""2138,30""";"""2352,98""";"""2936,94""";"""5135,34"""
329;saudeplus_silver_964163562_bahia_sc_la_30_a_99_qc;SaúdePlus Silver R2;QC;"""30 a 99""";PERNAMBUCO;Demais empresas;Linha Premium;Com coparticipação parcial;false;333;"""1171,51""";"""1370,66""";"""1675,25""";"""2014,99""";"""2120,43""";"""2331,30""";"""2917,05""";"""3209,93""";"""4006,55""";"""7005,60"""
330;saudeplus_premium_236588460_pernambuco_cc_la_30_a_99_qp;SaúdePlus Premium R2;QP;"""30 a 99""";MINAS GERAIS;Demais empresas;Linha Básica;Sem coparticipação;false;206;"""306,83""";"""358,99""";"""438,77""";"""527,75""";"""555,36""";"""610,59""";"""764,00""";"""840,71""";"""1049,35""";"""1834,84"""
331;saudeplus_master_874323385_rio_de_janeiro_cc_la_2_qc;SaúdePlus Master R2;QC;"""2""";PARAÍBA;Demais empresas;Linha Master;Com coparticipação30;false;490;"""347,30""";"""406,34""";"""496,64""";"""597,35""";"""628,61""";"""691,12""";"""864,77""";"""951,60""";"""1187,76""";"""2076,84"""
332;saudeplus_diamond_361128575_paraná_ccp_la_3_a_29_qc;SaúdePlus Diamond R3;QC;"""3 a 29""";PERNAMBUCO;Demais empresas;Linha Básica;Com coparticipação parcial;false;334;"""1191,10""";"""1393,59""";"""1703,27""";"""2048,69""";"""2155,89""";"""2370,29""";"""2965,84""";"""3263,62""";"""4073,57""";"""7122,78"""
333;saudeplus_master_842181631_são_paulo_cc_co_30_a_99_qc;SaúdePlus Master R3;QC;"""30 a 99""";MINAS GERAIS;Compulsório;Linha Básica;Sem coparticipação;false;103;"""870,13""";"""1018,05""";"""1244,29""";"""1496,63""";"""1574,94""";"""1731,56""";"""2166,63""";"""2384,16""";"""2975,85""";"""5203,39"""
334;saudeplus_silver_375213375_paraná_cc_co_2_qc;SaúdePlus Silver R2;QC;"""2""";BAHIA;Demais empresas;Linha Master;Sem coparticipação;false;178;"""274,05""";"""320,64""";"""391,89""";"""471,36""";"""496,03""";"""545,36""";"""682,38""";"""750,89""";"""937,25""";"""1638,81"""
335;saudeplus_master_109976921_rio_de_janeiro_ccp_la_30_a_99_qc;SaúdePlus Master R3;QC;"""30 a 99""";BAHIA;Compulsório;Linha Premium;Com coparticipação30;false;227;"""899,34""";"""1052,23""";"""1286,06""";"""1546,87""";"""1627,81""";"""1789,69""";"""2239,36""";"""2464,20""";"""3075,75""";"""5378,07"""
336;saudeplus_platinum_489501715_paraíba_ccp_co_100_a_199_qc;SaúdePlus Platinum R1;QC;"""100 a 199""";PERNAMBUCO;Livre Adesão;Linha Selecionada;Sem coparticipação;false;277;"""698,94""";"""817,76""";"""999,48""";"""1202,17""";"""1265,07""";"""1390,88""";"""1740,35""";"""1915,08""";"""2390,36""";"""4179,64"""
337;saudeplus_platinum_131686725_bahia_ccp_co_2_qc;SaúdePlus Platinum R3;QC;"""2""";PARAÍBA;Livre Adesão;Linha Selecionada;Sem coparticipação;false;43;"""685,12""";"""801,59""";"""979,72""";"""1178,41""";"""1240,07""";"""1363,39""";"""1705,95""";"""1877,23""";"""2343,12""";"""4097,03"""
338;saudeplus_master_136009182_paraíba_sc_la_100_a_199_qp;SaúdePlus Master R1;QP;"""100 a 199""";PARAÍBA;Compulsório;Linha Premium;Com coparticipação parcial;false;218;"""1011,83""";"""1183,84""";"""1446,91""";"""1740,34""";"""1831,41""";"""2013,54""";"""2519,45""";"""2772,41""";"""3460,45""";"""6050,72"""
339;saudeplus_master_793850457_rio_de_janeiro_ccp_la_100_a_199_qp;SaúdePlus Master R2;QP;"""100 a 199""";PARAÍBA;Demais empresas;Linha Selecionada;Com coparticipação parcial;false;267;"""1082,53""";"""1266,56""";"""1548,01""";"""1861,95""";"""1959,37""";"""2154,23""";"""2695,49""";"""2966,12""";"""3702,24""";"""6473,51"""
340;saudeplus_gold_693800288_paraíba_ccp_co_2_qc;SaúdePlus Gold R2;QC;"""2""";MINAS GERAIS;Livre Adesão;Linha Premium;Com coparticipação30;false;236;"""637,97""";"""746,43""";"""912,30""";"""1097,31""";"""1154,73""";"""1269,57""";"""1588,55""";"""1748,05""";"""2181,87""";"""3815,08"""
341;saudeplus_master_661720156_paraná_ccp_la_2_qc;SaúdePlus Master R1;QC;"""2""";BAHIA;Demais empresas;Linha Selecionada;Sem coparticipação;false;18;"""874,65""";"""1023,34""";"""1250,75""";"""1504,40""";"""1583,12""";"""1740,56""";"""2177,89""";"""2396,55""";"""2991,31""";"""5230,43"""
